tweet_id	response	nuta_category	time
1533247860309135361	そうそう。今日の昼にテレビ出演するらしいよ。	2	10
1533247860309135361	そうそう。今日の昼にテレビ出演するらしいよ。	3	23
1533247860309135361	こっちはそれより一時間前に帰宅！	4	10
1574782927363538945	ほんとそれだねー。長時間よく出来るよねー。	1	23
1574782927363538945	ほんとそれだねー。もう遅い時間だけど、まだ続きするの？	2	23
1574782927363538945	ほんとそれだねー。もう遅い時間だけど、まだ続きするの？	3	09
1574782927363538945	いいよ。もう少しで休憩だから、これから話せるよ。	4	23
1544605375311163392	いいねー。何時間くらいいつもしてるの？	1	02
1544605375311163392	こんな遅い時間からやるの？元気だねー。	2	02
1544605375311163392	こんな遅い時間からやるの？元気だねー。	3	08
1544605375311163392	いまなんでもって言ったよね！？	4	02
1573830307769634816	すごいね。今日は式典があるんだっけ？	1	09
1573830307769634816	今朝は式典に行ってるんだっけ？	2	09
1573830307769634816	今朝は式典に行ってるんだっけ？	3	22
1573830307769634816	まあ気を奮い起こして、頑張りましょー	4	09
1559936267114033152	おやすみー。今度会うの楽しみにしてるねー。	1	02
1559936267114033152	おやすみー。今日も遅くまでお疲れ様ー。	2	02
1559936267114033152	おやすみー。今日も遅くまでお疲れ様ー。	3	10
1559936267114033152	お腹すいたよね、何が食べたい？	4	02
1536594126501986304	久しぶりに行っちゃう？私も行きたいと思ってた。	1	06
1536594126501986304	せっかく早起きできたし、今日行っちゃう？	2	06
1536594126501986304	せっかく早起きできたし、今日行っちゃう？	3	22
1536594126501986304	卒業式の来賓挨拶みたいに長い演説ってこと？	4	06
1572489403146305536	電車の中で寝るのって、なんだか気持ちいいよね。	1	05
1572489403146305536	あんまり寝てないの？朝寝坊して遅刻しないようにね。	2	05
1572489403146305536	あんまり寝てないの？朝寝坊して遅刻しないようにね。	3	21
1572489403146305536	オーケー。代わるから休んでていーよー	4	05
1601165414096023552	じゃあ今度一緒に買いに行こうよ！	1	09
1601165414096023552	あ、じゃあ昼くらいに一緒に買いに行く？	2	09
1601165414096023552	あ、じゃあ昼くらいに一緒に買いに行く？	3	16
1601165414096023552	BLEACH？私も好きなんだよね	4	09
1586335048596234241	点入ったらショックだね。ヤケ酒でもするかー。	1	07
1586335048596234241	点入ったら、ヤケ酒してもう寝るしかないね。	2	07
1586335048596234241	点入ったら、ヤケ酒してもう寝るしかないね。	3	22
1586335048596234241	そうかもねー。わたしも消そうかなー。	4	07
1547135722926141440	どうだろうね。トイレでどっちに入るか見るとかは？	1	12
1547135722926141440	あの人のこと？レディースランチ頼んでるし、女性じゃない？	2	12
1547135722926141440	あの人のこと？レディースランチ頼んでるし、女性じゃない？	3	21
1547135722926141440	うわー。ショッキングなニュースだね。	4	12
1583377244554113024	久しぶりだね！ご飯は食べたの？	1	13
1583377244554113024	久しぶりだね！昼はもう食べたの？	2	13
1583377244554113024	久しぶりだね！昼はもう食べたの？	3	22
1583377244554113024	最近はそういう人がいて、怖いよね	4	13
1602439085838471168	湿気でなのかな？雨だと仕方ないよねー。	1	16
1602439085838471168	朝からずっと雨降ってたしねー。仕方ないよー。	2	16
1602439085838471168	朝からずっと雨降ってたしねー。仕方ないよー。	3	04
1602439085838471168	おやすみー。もっかい歯磨きしてこようかな	4	16
1526755351911362560	朝シャワーっていいよね。目が覚めるっていうし。	1	02
1526755351911362560	朝シャワーいいねー。目が覚めた？	2	02
1526755351911362560	朝シャワーいいねー。目が覚めた？	3	10
1526755351911362560	わかるよ、ときどき悲しい気持ちになるよね	4	02
1528699569374396418	何時でも問題ないの？寝てる時だったら嫌だなー	1	02
1528699569374396418	こんな夜中でもいいの？迷惑だよー	2	02
1528699569374396418	こんな夜中でもいいの？迷惑だよー	3	10
1528699569374396418	えー、ガチってどこまでならオーケーなの？	4	02
1540679910062440451	元気だねー。私は常に眠たいよー。	1	23
1540679910062440451	すごいねー。私はもう夜遅いしそろそろ寝ようかな。	2	23
1540679910062440451	すごいねー。私はもう夜遅いしそろそろ寝ようかな。	3	09
1540679910062440451	どんまい！私も一緒にやっていい？	4	23
1545950001096163329	了解！気を付けて運転してねー。	1	11
1545950001096163329	了解！昼には到着できそうかな？	2	11
1545950001096163329	了解！昼には到着できそうかな？	3	16
1545950001096163329	読み出したら止まらなくて一気読みしちゃうよね	4	11
1547928293483384832	そうなの？じゃあ私もやってみようかなー。	1	14
1547928293483384832	そうなの？じゃあ夕方帰ったら私もやろうかなー。	2	14
1547928293483384832	そうなの？じゃあ夕方帰ったら私もやろうかなー。	3	23
1547928293483384832	ニュースでそのシーン見てビックリしましたよ。	4	14
1532715398147489793	おはよう！今日寝坊したでしょ？	1	13
1532715398147489793	おはようじゃないよー！もう昼過ぎてるよ！	2	13
1532715398147489793	おはようじゃないよー！もう昼過ぎてるよ！	3	09
1532715398147489793	誰かいい感じの相手は見つかりそう？	4	13
1562770105217343490	んーじゃあ景色から描いてみたら？	1	17
1562770105217343490	んーじゃあまずはこの夕焼けの景色は？	2	17
1562770105217343490	んーじゃあまずはこの夕焼けの景色は？	3	22
1562770105217343490	嬉しいな、これから一緒に遊べるね！	4	17
1525460971686219777	いいよー。いつまでに作ればいいの？	1	23
1525460971686219777	いいよー。今日の昼までに作ればいい？	2	23
1525460971686219777	いいよー。今日の昼までに作ればいい？	3	09
1525460971686219777	行きたいんだけど、けっこう遠いんだよね	4	23
1583384521994829825	お疲れ様ー。ゆっくり休んでねー。	1	21
1583384521994829825	お疲れ様ー。遅くまで残業したんだね。ゆっくり休んでね。	2	21
1583384521994829825	お疲れ様ー。遅くまで残業したんだね。ゆっくり休んでね。	3	09
1583384521994829825	わかるわかる。セフィラ石ってすぐ枯渇するんだよね。	4	21
1600327404115070976	分かる！楽しすぎて寝るの遅くなったりするよー。	1	22
1600327404115070976	分かる！もう寝ないといけないけど、楽しすぎて眠れないかも。	2	22
1600327404115070976	分かる！もう寝ないといけないけど、楽しすぎて眠れないかも。	3	08
1600327404115070976	おつかれさまでした、大変だったね	4	22
1561334781610434560	へえー！気になるんだけど。詳しく教えて。	1	10
1561334781610434560	へえ！わたしも昼休みにやってみよー。	2	10
1561334781610434560	へえ！わたしも昼休みにやってみよー。	3	23
1561334781610434560	そんなの出たことないけど、どういう写真を投稿してるの	4	10
1530152643070664704	足折れたとか大丈夫？病院に行ったの？	1	06
1530152643070664704	大丈夫？昼休憩入ったら病院連れて行こうか？	2	06
1530152643070664704	大丈夫？昼休憩入ったら病院連れて行こうか？	3	22
1530152643070664704	1100万超えたのかな、私も気になる。	4	06
1525763245050474497	辛いねー。できるだけ早い時間に終わらせたいね。	1	09
1525763245050474497	辛いけど、朝終わらせたら、これからゆっくり休めるんじゃない？	2	09
1525763245050474497	辛いけど、朝終わらせたら、これからゆっくり休めるんじゃない？	3	23
1525763245050474497	とりあえずアカウント削除して、裏垢をもう一個用意する！	4	09
1584216696591482880	私も見たいです。いつ見る予定なんですか？	1	09
1584216696591482880	私も今日見たいです。昼過ぎからご一緒しません？	2	09
1584216696591482880	私も今日見たいです。昼過ぎからご一緒しません？	3	23
1584216696591482880	私も見ていたよ。あれは残念だったね	4	09
1566112307481964544	私も短時間でダメになるものありました。	1	11
1566112307481964544	私も今朝使い始めて数時間で、先ほどダメになりましたよ。	2	11
1566112307481964544	私も今朝使い始めて数時間で、先ほどダメになりましたよ。	3	23
1566112307481964544	おはようございます。いつ頃出発するんですか？	4	11
1602218031689523200	いいねー。じゃあ私が買い出ししてくるね！	1	15
1602218031689523200	いいねー。じゃあ今から夕方のタイムセールで買い出ししてくる！	2	15
1602218031689523200	いいねー。じゃあ今から夕方のタイムセールで買い出ししてくる！	3	05
1602218031689523200	ゆっくり寝れたかい？つかれてたんじゃない？	4	15
1572171923899183105	了解です。ご飯食べるから、少し待ってて。	1	17
1572171923899183105	了解です。晩飯今食べるから、少し待ってて。	2	17
1572171923899183105	了解です。晩飯今食べるから、少し待ってて。	3	07
1572171923899183105	ベランダで花火するのは、近所迷惑になるからダメだと思うよ。	4	17
1588062651317620736	どうしたの？何かあったなら教えて。	1	06
1588062651317620736	こんな朝早くからどうしたの？まだ眠たいよー	2	06
1588062651317620736	こんな朝早くからどうしたの？まだ眠たいよー	3	22
1588062651317620736	大丈夫？続いてるなら病院にいけば	4	06
1553638999700705280	うわー。ショッキングなニュースだね。	1	07
1553638999700705280	うわー。早朝からショッキングなニュースだね。	2	07
1553638999700705280	うわー。早朝からショッキングなニュースだね。	3	21
1553638999700705280	ばえるやつなら、いいねされるでしょ～。	4	07
1545658886044061697	いいよ。もう少しで休憩だから、これから話せるよ。	1	11
1545658886044061697	いいよ。昼休憩まで少しだけ待ってて。	2	11
1545658886044061697	いいよ。昼休憩まで少しだけ待ってて。	3	22
1545658886044061697	誰だって誘われたら嬉しいと思うよ	4	11
1539606867982577664	どんまい。私も数時間だけしようかな。	1	23
1539606867982577664	どんまい。私も今から寝るまでの数時間だけしようかな。	2	23
1539606867982577664	どんまい。私も今から寝るまでの数時間だけしようかな。	3	09
1539606867982577664	気圧のせいかな、私も結構痛いの。	4	23
1551191909565370369	いつも頑張ってるもんね！本当に偉いと思うよ。	1	04
1551191909565370369	こんな早朝から出社するなんて本当に偉いね！	2	04
1551191909565370369	こんな早朝から出社するなんて本当に偉いね！	3	22
1551191909565370369	頑張ってほしいね。私も応援してるから！	4	04
1522941337502289920	ショックー。次の連休はいつだろうか。	1	08
1522941337502289920	ショックー。今日は朝から出かけようかな。	2	08
1522941337502289920	ショックー。今日は朝から出かけようかな。	3	23
1522941337502289920	今、進行不能バグが修正できなくて提供中止になってるよ。	4	08
1544624581368893440	おめでとう！良いニュース聞けて嬉しいよ。	1	22
1544624581368893440	おめでとう！寝る前に良いニュース聞けて嬉しいよ。	2	22
1544624581368893440	おめでとう！寝る前に良いニュース聞けて嬉しいよ。	3	10
1544624581368893440	12月7日放送のFNS歌謡祭で歌うらしいよ、何時ごろかな。	4	22
1579876182530875392	私も好き！たくさん聴いて癒されてるよ。	1	23
1579876182530875392	私も好き！今みたいな夜の時間帯にたくさん聴いてるよ。	2	23
1579876182530875392	私も好き！今みたいな夜の時間帯にたくさん聴いてるよ。	3	09
1579876182530875392	私は電車で帰るねー。バイバイ！	4	23
1551164533502525440	寒いけど、風邪ひかないようにね。	1	10
1551164533502525440	今朝は冷え込んでるもんねー。風邪ひかないようにね。	2	10
1551164533502525440	今朝は冷え込んでるもんねー。風邪ひかないようにね。	3	22
1551164533502525440	了解！気を付けて運転してねー。	4	10
1605764236197888001	そうなんだ。どの曲がオススメなの？	1	21
1605764236197888001	そうなんだ。昼休憩入ったら、聴いてみるわ！	2	21
1605764236197888001	そうなんだ。昼休憩入ったら、聴いてみるわ！	3	09
1605764236197888001	そうなんだ！金髪ギャルいいじゃん！	4	21
1534233975119814657	お疲れ様ー。明日はゆっくりできると良いね。	1	02
1534233975119814657	遅い時間までお疲れ様ー。ゆっくり休んでね。	2	02
1534233975119814657	遅い時間までお疲れ様ー。ゆっくり休んでね。	3	10
1534233975119814657	無理をせずに休んだほうがいいよ	4	02
1566682863646478338	かもしれないね。今度そっちのクラスに遊びにいくわ。	1	10
1566682863646478338	かもしれないね。放課後そっちのクラスに遊びにいくわ！	2	10
1566682863646478338	かもしれないね。放課後そっちのクラスに遊びにいくわ！	3	23
1566682863646478338	そうみたいだね、できたら友達ともやりたいよね	4	10
1603238937899978752	ニュース番組のやつねー。あれは爆笑必須だわ。	1	22
1603238937899978752	ああ、さっきの夜のニュースのやつか。あれは爆笑必須だわ。	2	22
1603238937899978752	ああ、さっきの夜のニュースのやつか。あれは爆笑必須だわ。	3	06
1603238937899978752	そうなの？じゃあ私も行こうかなー。	4	22
1529348893342720000	了解！なるべく早くキャラを決めるわ	1	11
1529348893342720000	了解！じゃあ昼までに決めて連絡する	2	11
1529348893342720000	了解！じゃあ昼までに決めて連絡する	3	21
1529348893342720000	今まででいちばんいいアイコンだね	4	11
1567862267890515970	なるべく早く行っておくれ。がんばれ！	1	07
1567862267890515970	今日の夜までに頑張って行っておくれ	2	07
1567862267890515970	今日の夜までに頑張って行っておくれ	3	23
1567862267890515970	大変だね。無理しちゃだめだよー	4	07
1523838768419323905	いいんじゃない？今度作戦練ろうぜ！	1	11
1523838768419323905	いいんじゃない？お昼に作戦練ろうぜ！	2	11
1523838768419323905	いいんじゃない？お昼に作戦練ろうぜ！	3	23
1523838768419323905	電車乗り遅れたら悲惨だよね。間に合って良かったね。	4	11
1533505737510354944	ほんとそれな。惚れ直してしまうわ。	1	20
1533505737510354944	ほんとそれな。今日の夕方見て惚れ直したわ	2	20
1533505737510354944	ほんとそれな。今日の夕方見て惚れ直したわ	3	07
1533505737510354944	大丈夫？続いてるなら病院にいけば	4	20
1533329927856340992	お疲れ様。スパ行って癒されてきたら？	1	17
1533329927856340992	お疲れ様。今日の仕事終わりにスパでも行く？	2	17
1533329927856340992	お疲れ様。今日の仕事終わりにスパでも行く？	3	23
1533329927856340992	12月7日放送のFNS歌謡祭で歌うらしいよ、何時ごろかな。	4	17
1561333333782859776	日によって印象が違うけど、今日は20歳に見える！	1	07
1561333333782859776	今朝は20歳に見えてるよ！合ってる？	2	07
1561333333782859776	今朝は20歳に見えてるよ！合ってる？	3	22
1561333333782859776	財布でもいいけど、スマホケースもいいと思うよ。	4	07
1584097263097290752	同じく。でもなんとかお互いに頑張ろうね。	1	21
1584097263097290752	同じく。でもそろそろ寝ないといけないから、今から頑張るわ。	2	21
1584097263097290752	同じく。でもそろそろ寝ないといけないから、今から頑張るわ。	3	08
1584097263097290752	電気代が気になってつい我慢しちゃうよね	4	21
1562759998891261952	いいねー。私も行きたいから一緒にいい？	1	16
1562759998891261952	私は今から寄るよ！仕事終わって帰る所なんだー。	2	16
1562759998891261952	私は今から寄るよ！仕事終わって帰る所なんだー。	3	07
1562759998891261952	ずいぶんじっくり寝すぎじゃないかい	4	16
1539220435627548672	えー噓でしょ。言ったと思うけどなー。	1	13
1539220435627548672	えー。今朝言ったよ！まだ言ってから半日も経ってないけど。	2	13
1539220435627548672	えー。今朝言ったよ！まだ言ってから半日も経ってないけど。	3	03
1539220435627548672	忙しすぎるよね、休みがほしいよ	4	13
1525027798712127488	ネカフェで読めますよ。案内しましょうか？	1	17
1525027798712127488	ネカフェで読めますよ。仕事終わったので、私は今から行きます。	2	17
1525027798712127488	ネカフェで読めますよ。仕事終わったので、私は今から行きます。	3	08
1525027798712127488	へえ、そうなんだ。どこら辺が神ゲーなの？	4	17
1573388049412759553	私も分からんけど、一緒に挑戦してみる？	1	18
1573388049412759553	私も分からん。今夜行ってみる？今から行ける？	2	18
1573388049412759553	私も分からん。今夜行ってみる？今から行ける？	3	23
1573388049412759553	そうなんだ。いつになったら動くのかなー。	4	18
1561091921183129601	ほんとそれ。隣の部屋の人に怒られるの嫌だよね。	1	23
1561091921183129601	ほんとそれ。こんな時間に洗濯したら怒られるかな？	2	23
1561091921183129601	ほんとそれ。こんな時間に洗濯したら怒られるかな？	3	10
1561091921183129601	予定入ってないよ、あなたはあるの？	4	23
1570438206876962816	起きてるよ！どうした？何かあったの？	1	07
1570438206876962816	おはよう！今朝は早くに起きれたよ！	2	07
1570438206876962816	おはよう！今朝は早くに起きれたよ！	3	23
1570438206876962816	いつでも付き合うから連絡してよ	4	07
1544373272631881728	電車動いてたの？お金無駄にしなくて良かったね。	1	23
1544373272631881728	まだ終電あったみたいで良かったね。	2	23
1544373272631881728	まだ終電あったみたいで良かったね。	3	10
1544373272631881728	うわーもったいない。ドンマイ！	4	23
1605819002608967680	電車乗り遅れたら悲惨だよね。間に合って良かったね。	1	22
1605819002608967680	朝寝坊しちゃったの？間に合って良かったね。	2	22
1605819002608967680	朝寝坊しちゃったの？間に合って良かったね。	3	10
1605819002608967680	一応ビギナーズガイド見といたほうがいいよ。	4	22
1558353741316648961	良かったねー。何時に帰ってくるの？	1	21
1558353741316648961	良かったねー。今夜は何時くらいに帰れそうなの？	2	21
1558353741316648961	良かったねー。今夜は何時くらいに帰れそうなの？	3	05
1558353741316648961	良かったねー。何時に帰ってくるの？	4	21
1529821511208833025	皆と一緒だと楽しいよね。また遊べばいいんじゃない？	1	23
1529821511208833025	皆と一緒だと楽しいよね。でも日付変わるまでには帰っておいで。	2	23
1529821511208833025	皆と一緒だと楽しいよね。でも日付変わるまでには帰っておいで。	3	08
1529821511208833025	あ、私もフォローしてまーす。気が合いますね	4	23
1535697961228771328	焦らないでいいから、忘れ物のないようにね。	1	07
1535697961228771328	おはよう、早くから仕事熱心だね！	2	07
1535697961228771328	おはよう、早くから仕事熱心だね！	3	12
1535697961228771328	え、ショックだね。なんでか分からないの？	4	07
1603295754579476480	それってどんな内容のゲームなの？	1	16
1603295754579476480	そうなんだ、今からゲームショップに行って見てみる？	2	16
1603295754579476480	そうなんだ、今からゲームショップに行って見てみる？	3	05
1603295754579476480	1100万超えたのかな、私も気になる。	4	16
1530154964676653056	あれ、あなた鍵閉めてなかったの？	1	16
1530154964676653056	そうだね、暗くなる前に閉めとかないとね。	2	16
1530154964676653056	そうだね、暗くなる前に閉めとかないとね。	3	00
1530154964676653056	穴開いてるのは厳しいでしょ。今度現物見せてよ。	4	16
1537393082781822978	まさか、体に直接じゃないよね？服だよね？	1	22
1537393082781822978	散々だったね。飲み会の時は臭い付くのは仕方ないよね。	2	22
1537393082781822978	散々だったね。飲み会の時は臭い付くのは仕方ないよね。	3	06
1537393082781822978	今じゃん。時間あるから付き合うよ	4	22
1573285886670024704	聴いたことないよー、どんな曲歌ってるのか教えてよ。	1	10
1573285886670024704	私も聴きたいんだけど、タワーレコードで買えるかなぁ。	2	10
1573285886670024704	私も聴きたいんだけど、タワーレコードで買えるかなぁ。	3	23
1573285886670024704	彼のおかげだよね、ちゃんとお礼を言おうね	4	10
1538879779780595714	わかるわかる。セフィラ石ってすぐ枯渇するんだよね。	1	22
1538879779780595714	それ、そろそろゲーム止めて寝たほうがいいってことじゃない？	2	22
1538879779780595714	それ、そろそろゲーム止めて寝たほうがいいってことじゃない？	3	06
1538879779780595714	怖くない？ちょっと開けたくないなあ	4	22
1578040359493373957	そうなんだ、私はヌメラが欲しいなぁ	1	12
1578040359493373957	私もレアポケモン欲しいけど、昼間のイベントやってるかな。	2	12
1578040359493373957	私もレアポケモン欲しいけど、昼間のイベントやってるかな。	3	22
1578040359493373957	しゃっくりって、びっくりすると止まるって言うよね	4	12
1551374944432521222	わかるわ！それ出張の醍醐味やんなぁ。	1	12
1551374944432521222	ランチタイムにいい匂いしたら間違いなくその店入ってまうわ。	2	12
1551374944432521222	ランチタイムにいい匂いしたら間違いなくその店入ってまうわ。	3	00
1551374944432521222	いぇあ！ケーキ食べたくなってきたわー	4	12
1601067501525544960	とりあえずアカウント削除して、裏垢をもう一個用意する！	1	11
1601067501525544960	バレたら気になって眠れないよー、どうしようー！	2	11
1601067501525544960	バレたら気になって眠れないよー、どうしようー！	3	21
1601067501525544960	ニュース番組のやつねー。あれは爆笑必須だわ。	4	11
1564448666160508930	高三の次って何やねん。受験で勉強ばっかりしてたってこと？	1	10
1564448666160508930	今日はまだまだ明るいしそれやったら何か夏の思い出作りしとく？	2	10
1564448666160508930	今日はまだまだ明るいしそれやったら何か夏の思い出作りしとく？	3	20
1564448666160508930	水分とって寝て、なるべく食べてね	4	10
1536654604636942338	財布でもいいけど、スマホケースもいいと思うよ。	1	17
1536654604636942338	クリアバッグとかは？店開いてるから買いに行けるよ。	2	17
1536654604636942338	クリアバッグとかは？店開いてるから買いに行けるよ。	3	23
1536654604636942338	そうなんだ！どんな内容だったの？	4	17
1536358782795927554	ねー、お揃いの浴衣とか着て行きたいわー。	1	18
1536358782795927554	まぁまぁ、もう今から夏祭りだし、屋台で美味しいもの食べよー！	2	18
1536358782795927554	まぁまぁ、もう今から夏祭りだし、屋台で美味しいもの食べよー！	3	10
1536358782795927554	一緒にしたいけど、いつなら出来そうなの？	4	18
1532663963175239680	アーカイブ配信かなぁ、垢BANされないといいけど。	1	08
1532663963175239680	ヤバいでしょ。今起きたとこなんだけど、その配信見たい。	2	08
1532663963175239680	ヤバいでしょ。今起きたとこなんだけど、その配信見たい。	3	20
1532663963175239680	わかる！美味しいからビールが進むよね。	4	08
1534278330677329920	ある意味デリケートなんだね。こっちが気を付けておくことある？	1	14
1534278330677329920	まだ診察時間内だから今から行ける良い病院紹介しようか？	2	14
1534278330677329920	まだ診察時間内だから今から行ける良い病院紹介しようか？	3	22
1534278330677329920	おつかれさまでした。またお願いします	4	14
1579601344172019713	そんなずっと見てるんですか？リプ返すのも早いんですか？	1	22
1579601344172019713	マジですか、夜は寝たほうがいいですよ。体持ちませんよ。	2	22
1579601344172019713	マジですか、夜は寝たほうがいいですよ。体持ちませんよ。	3	08
1579601344172019713	頑張ったねー。大変だと思うけど、なんとか頑張れ！	4	22
1574828178056495104	今日は目覚ましでちゃんと起きたのー？	1	08
1574828178056495104	おはよ～！今日めっちゃ晴れてるね。	2	08
1574828178056495104	おはよ～！今日めっちゃ晴れてるね。	3	20
1574828178056495104	足折れたとか大丈夫？病院に行ったの？	4	08
1578383940523503616	私の周りではおらんけど、グループラインで聞いてみたら？	1	18
1578383940523503616	どうかなぁ、昼休みにみんなに聞いてみる？	2	18
1578383940523503616	どうかなぁ、昼休みにみんなに聞いてみる？	3	23
1578383940523503616	そういう時もあるよね。今日位は残業しないでいいんじゃない。	4	18
1600397204761427968	スカーレットなら持ってるから貸せるよー。	1	07
1600397204761427968	今から買いに行くの？まだ店空いてないんじゃない？	2	07
1600397204761427968	今から買いに行くの？まだ店空いてないんじゃない？	3	12
1600397204761427968	マジですか。こっちとの会話に集中してくれないですか？	4	07
1545795085983690752	日本の主婦って世界単位で見ても忙しいって言うもんね。	1	09
1545795085983690752	ほんとほんと、私なんて昨日23時に寝て今朝4時起きよ。	2	09
1545795085983690752	ほんとほんと、私なんて昨日23時に寝て今朝4時起きよ。	3	04
1545795085983690752	え、そうなんだ。忘年会で何かあったの？	4	09
1543052859197227008	暇なんだ。この間ゲーム買ったんだけど、一緒にする？	1	11
1543052859197227008	じゃあとりあえず私とランチに出掛けない？	2	11
1543052859197227008	じゃあとりあえず私とランチに出掛けない？	3	16
1543052859197227008	いい試合だったよね、逆転してよかった	4	11
1561701495191781376	遊園地の清掃バイトいいよ。朝早いけど紹介しよっか？	1	15
1561701495191781376	日雇いバイトの登録行く？今日まだ間に合うよ。	2	15
1561701495191781376	日雇いバイトの登録行く？今日まだ間に合うよ。	3	22
1561701495191781376	いいですよ、私も繋がりたかったです	4	15
1525149048419721216	ごめん、まだ観てないや。観たら語ろうよ！	1	21
1525149048419721216	いいなー、観に行こうかな。レイトショー間に合うよね。	2	21
1525149048419721216	いいなー、観に行こうかな。レイトショー間に合うよね。	3	05
1525149048419721216	明日ならできるけど！一緒にやらない？	4	21
1551814441872019456	順番ということで、私もスペック白状します。	1	07
1551814441872019456	ついに今晩スペック白状しましたか。	2	07
1551814441872019456	ついに今晩スペック白状しましたか。	3	12
1551814441872019456	おやすみー。今度会うの楽しみにしてるねー。	4	07
1531444885865504769	社会の厳しさは味わってるつもりですけど。	1	18
1531444885865504769	舐めてないよ、この後の飲み会は欠席するってだけでしょ。	2	18
1531444885865504769	舐めてないよ、この後の飲み会は欠席するってだけでしょ。	3	08
1531444885865504769	王者って、どんだけスクワット出来るのよ	4	18
1532338415148355585	何なに？怖いんだけど！どんな鳴き声だった？	1	05
1532338415148355585	こんな朝早くだったら鳥とかじゃないの？	2	05
1532338415148355585	こんな朝早くだったら鳥とかじゃないの？	3	19
1532338415148355585	ボックスにある？なかったら交換しようか	4	05
1524626506961797120	やりたいけど、ゲーム下手でも出来るかなぁ。	1	10
1524626506961797120	昼過ぎなら時間とれるよ。どうかな？	2	10
1524626506961797120	昼過ぎなら時間とれるよ。どうかな？	3	15
1524626506961797120	リセットされたから、一緒に出来るよー	4	10
1603637752461156352	いくつかストックあるんだけど、どれもピンとこないんだよね。	1	14
1603637752461156352	今日朝から昼までバイトだったんだよ。今からやるよ。	2	14
1603637752461156352	今日朝から昼までバイトだったんだよ。今からやるよ。	3	08
1603637752461156352	夜は回せないんですけど、明日はだめですかねー	4	14
1550544847354085376	どれぐらいの時間帯でいつもやってるの？	1	16
1550544847354085376	今日の夜なら暇だから付き合えるよ。	2	16
1550544847354085376	今日の夜なら暇だから付き合えるよ。	3	00
1550544847354085376	飲みすぎ注意だよー。ほろ酔いなら楽しいよね。	4	16
1540698586673205249	楽しすぎるんだよねぇ。ちゃちゃまる来てほしい。	1	05
1540698586673205249	やり始め暗かったのに、もう外明るくなってる。	2	05
1540698586673205249	やり始め暗かったのに、もう外明るくなってる。	3	19
1540698586673205249	怖くない？ちょっと開けたくないなあ	4	05
1570274427807604736	焦らなくても大丈夫だよ、沸騰しても水の量減るだけだし。	1	11
1570274427807604736	昼ごはんまで時間あるから、火止めて。ゆっくり教えるから。	2	11
1570274427807604736	昼ごはんまで時間あるから、火止めて。ゆっくり教えるから。	3	15
1570274427807604736	明日ならできるけど！一緒にやらない？	4	11
1552830601723424770	いいもの見れたねー！激レアじゃない？	1	12
1552830601723424770	ほんとだ！早起きは三文の徳って本当なんだね。	2	12
1552830601723424770	ほんとだ！早起きは三文の徳って本当なんだね。	3	00
1552830601723424770	なんでだろう、なかなか熱が下がらないのよね。	4	12
1558105429929889793	どの曲が好き？私はウタカタララバイ！	1	18
1558105429929889793	私も夕方帰ってからずっと聴いてる、いいよねー。	2	18
1558105429929889793	私も夕方帰ってからずっと聴いてる、いいよねー。	3	08
1558105429929889793	行こう、空いてるところあるといいなぁ。	4	18
1555708613079220224	とろとろプリンも捨てがたいですわ～。	1	15
1555708613079220224	それが今日のおやつなら最高ですわ～。	2	15
1555708613079220224	それが今日のおやつなら最高ですわ～。	3	00
1555708613079220224	そっか。なら明日は頑張ろうねー	4	15
1565421742763364353	おやすみ、ゆっくり休んで疲れとってねー。	1	22
1565421742763364353	ちゃんとベッドで寝てね。おやすみ。	2	22
1565421742763364353	ちゃんとベッドで寝てね。おやすみ。	3	06
1565421742763364353	知ってても、人数減ったとかは知らなそう	4	22
1567899718294065153	そうなんや、誰でも上手くなれるもんじゃないもんなぁ。	1	09
1567899718294065153	今日昼から会うんだっけ？何が上手いの？	2	09
1567899718294065153	今日昼から会うんだっけ？何が上手いの？	3	16
1567899718294065153	いまなんでもって言ったよね！？	4	09
1541320644792463360	九州もいいけど、沖縄もいいよね！	1	12
1541320644792463360	美味しいものが多いよねー。お昼まだだしお腹空いてきちゃう。	2	12
1541320644792463360	美味しいものが多いよねー。お昼まだだしお腹空いてきちゃう。	3	07
1541320644792463360	美味しいよね、私も今日食べる予定だよ。	4	12
1569975125180809223	やっぱりイチオシは堀さん？吉川由紀もかわいくない？	1	08
1569975125180809223	堀さんと学校行けるんだったらこの登校も苦じゃないかもね。	2	08
1569975125180809223	堀さんと学校行けるんだったらこの登校も苦じゃないかもね。	3	23
1569975125180809223	買う必要あるのかー？無駄遣いでしょ。	4	08
1606666357952892929	めりくりー！イルミネーション見に行こっか。	1	19
1606666357952892929	めりくり！急げばケーキ閉店前に受け取り間に合うよ！	2	19
1606666357952892929	めりくり！急げばケーキ閉店前に受け取り間に合うよ！	3	10
1606666357952892929	いつでも付き合うから連絡してよ	4	19
1575290502726836225	お疲れさまー。今って、数学どの辺やってる？	1	18
1575290502726836225	おー、お疲れ！今日午後の授業何だった？	2	18
1575290502726836225	おー、お疲れ！今日午後の授業何だった？	3	08
1575290502726836225	わかる！バイト入ってる日は面倒に感じるよね。	4	18
1583411290290016256	え？ほんと？今日も変わらず好きだよー。	1	07
1583411290290016256	ごめんごめん、朝のルーティーンなのに忘れてた。	2	07
1583411290290016256	ごめんごめん、朝のルーティーンなのに忘れてた。	3	01
